"","res_id","date_gen","date_checkin","nights","guests","ori_id","agency_id","mean_price_per_night","status"
"28580",10631385,2021-04-04,2021-04-04,1,2,4,"Agencia_4",25.01,"Cancelled"
"28581",10644897,2021-04-08,2021-04-30,1,2,4,"Agencia_4",34,"Cancelled"
"28582",10644898,2021-04-08,2021-04-30,1,2,4,"Agencia_4",34,"Cancelled"
"28583",10631561,2021-04-04,2021-04-23,1,2,4,"Agencia_4",64.01,"Cancelled"
"28584",10631366,2021-04-04,2021-04-04,1,2,4,"Agencia_4",27,"Cancelled"
"28585",10631707,2021-04-04,2021-04-23,1,2,4,"Agencia_4",34,"Cancelled"
"28586",10655010,2021-04-10,2021-04-10,1,2,4,"Agencia_4",53.01,"Cancelled"
"28587",10615119,2021-03-30,2021-04-10,1,2,4,"Agencia_4",34,"Cancelled"
"28588",10622480,2021-04-01,2021-04-01,1,1,4,"Agencia_4",33,"Cancelled"
"28589",10838268,2021-05-19,2021-05-19,1,1,4,"Agencia_4",51,"Cancelled"
"28590",10631939,2021-04-04,2021-04-04,1,1,4,"Agencia_4",33,"Cancelled"
"28591",10622584,2021-04-01,2021-04-01,1,2,4,"Agencia_4",34,"Cancelled"
"28592",10844769,2021-05-20,2021-06-27,1,3,4,"Agencia_4",52.01,"Cancelled"
"28593",10622774,2021-04-01,2021-04-04,1,2,4,"Agencia_4",34,"Cancelled"
"28594",10622872,2021-04-01,2021-04-01,1,2,4,"Agencia_4",25.01,"Cancelled"
"28595",10634390,2021-04-05,2021-04-08,1,3,4,"Agencia_4",48,"Cancelled"
"28596",10623106,2021-04-01,2021-04-04,1,2,4,"Agencia_4",27,"Cancelled"
"28597",10623108,2021-04-01,2021-04-01,2,2,4,"Agencia_4",25.005,"Cancelled"
"28598",10623178,2021-04-01,2021-04-01,1,1,4,"Agencia_4",33,"Cancelled"
"28599",10623253,2021-04-01,2021-04-01,1,1,4,"Agencia_4",28,"Cancelled"
"28600",10623306,2021-04-01,2021-04-12,1,2,4,"Agencia_4",45,"Cancelled"
"28601",10623623,2021-04-01,2021-04-01,1,2,4,"Agencia_4",25.01,"Cancelled"
"28602",10623655,2021-04-01,2021-04-01,3,2,4,"Agencia_4",33.0066666666667,"Cancelled"
"28603",7745638,2019-09-24,2021-05-14,3,2,4,"Agencia_4",68.0066666666667,"Cancelled"
"28604",10623888,2021-04-01,2021-04-01,4,1,4,"Agencia_4",34.0025,"Cancelled"
"28605",10649168,2021-04-09,2021-04-21,2,1,4,"Agencia_4",45.85,"Cancelled"
"28606",10645630,2021-04-08,2021-04-23,2,1,4,"Agencia_4",48.505,"Cancelled"
"28607",10649208,2021-04-09,2021-04-21,2,1,4,"Agencia_4",45.85,"Confirmed"
"28608",10624100,2021-04-01,2021-04-01,6,1,4,"Agencia_4",36.0033333333333,"Cancelled"
"28609",10649206,2021-04-09,2021-04-21,2,1,4,"Agencia_4",45.85,"Cancelled"
"28610",10624160,2021-04-01,2021-04-24,1,2,4,"Agencia_4",0,"Confirmed"
"28611",10645781,2021-04-08,2021-04-09,1,2,4,"Agencia_4",45,"Cancelled"
"28612",10624207,2021-04-01,2021-04-01,1,2,4,"Agencia_4",25.01,"Cancelled"
"28613",10645892,2021-04-08,2021-04-30,1,2,4,"Agencia_4",34,"Cancelled"
"28614",10645906,2021-04-08,2021-04-30,1,2,4,"Agencia_4",34,"Cancelled"
"28615",10645890,2021-04-08,2021-04-30,1,2,4,"Agencia_4",34,"Cancelled"
"28616",10645889,2021-04-08,2021-04-30,1,2,4,"Agencia_4",34,"Cancelled"
"28617",10632628,2021-04-05,2021-04-10,1,2,4,"Agencia_4",29.01,"Cancelled"
"28618",10624330,2021-04-01,2021-04-01,1,2,4,"Agencia_4",25.01,"Cancelled"
"28619",10632710,2021-04-05,2021-04-05,1,2,4,"Agencia_4",34,"Cancelled"
"28620",10624539,2021-04-01,2021-04-01,1,2,10,"Agencia_4",25.01,"Cancelled"
"28621",10842547,2021-05-20,2021-05-23,1,2,4,"Agencia_4",33.01,"Cancelled"
"28622",10624637,2021-04-01,2021-04-01,1,2,4,"Agencia_4",25.01,"Cancelled"
"28623",10842610,2021-05-20,2021-05-22,1,2,4,"Agencia_4",79,"Confirmed"
"28624",10624714,2021-04-01,2021-04-02,3,2,4,"Agencia_4",33.0066666666667,"Cancelled"
"28625",10624722,2021-04-01,2021-04-01,1,2,10,"Agencia_4",25.01,"Cancelled"
"28626",10391874,2021-01-18,2021-04-08,3,2,12,"Agencia_4",133.783333333333,"Cancelled"
"28627",10624831,2021-04-01,2021-04-01,1,1,10,"Agencia_4",33,"Cancelled"
"28628",10640887,2021-04-07,2021-04-10,2,2,4,"Agencia_4",34,"Cancelled"
"28629",10624977,2021-04-01,2021-04-01,1,2,10,"Agencia_4",25.01,"Cancelled"
"28630",10655626,2021-04-10,2021-04-10,1,2,4,"Agencia_4",53.01,"Cancelled"
"28631",10654404,2021-04-10,2021-04-23,1,2,4,"Agencia_4",34,"Cancelled"
"28632",10633308,2021-04-05,2021-04-06,3,2,4,"Agencia_4",25.0066666666667,"Cancelled"
"28633",10641190,2021-04-07,2021-05-01,1,2,4,"Agencia_4",34,"Cancelled"
"28634",10639297,2021-04-06,2021-04-08,1,2,4,"Agencia_4",34,"Cancelled"
"28635",10649577,2021-04-09,2021-04-09,1,1,4,"Agencia_4",51,"Cancelled"
"28636",10610391,2021-03-29,2021-04-02,1,2,4,"Agencia_4",34,"Cancelled"
"28637",10641392,2021-04-07,2021-04-07,1,1,4,"Agencia_4",54,"Cancelled"
"28638",10633859,2021-04-05,2021-04-07,1,2,4,"Agencia_4",33.01,"Cancelled"
"28639",10646516,2021-04-08,2021-05-01,1,2,4,"Agencia_4",34,"Cancelled"
"28640",10843218,2021-05-20,2021-06-05,1,2,4,"Agencia_4",34,"Cancelled"
"28641",10655158,2021-04-10,2021-04-10,1,2,4,"Agencia_4",53.01,"Cancelled"
"28642",10625841,2021-04-02,2021-04-02,1,2,4,"Agencia_4",25.01,"Cancelled"
"28643",10634424,2021-04-05,2021-04-08,1,2,4,"Agencia_4",35,"Cancelled"
"28644",10634430,2021-04-05,2021-04-08,1,2,4,"Agencia_4",35,"Cancelled"
"28645",10634442,2021-04-05,2021-04-10,1,2,4,"Agencia_4",34,"Cancelled"
"28646",10626003,2021-04-02,2021-04-02,1,2,4,"Agencia_4",25.01,"Cancelled"
"28647",10646785,2021-04-08,2021-04-08,1,2,10,"Agencia_4",53.01,"Cancelled"
"28648",10654448,2021-04-10,2021-04-17,1,2,4,"Agencia_4",34,"Cancelled"
"28649",10634831,2021-04-05,2021-04-06,1,1,4,"Agencia_4",37.8,"Cancelled"
"28650",10843736,2021-05-20,2021-07-19,6,3,4,"Agencia_4",72.7683333333333,"Confirmed"
"28651",10634940,2021-04-05,2021-04-05,1,1,4,"Agencia_4",40,"Cancelled"
"28652",10626889,2021-04-02,2021-04-02,1,2,4,"Agencia_4",25.01,"Cancelled"
"28653",10652939,2021-04-09,2021-04-09,1,2,4,"Agencia_4",43.01,"Cancelled"
"28654",10627070,2021-04-02,2021-04-02,2,1,4,"Agencia_4",34.005,"Cancelled"
"28655",10635151,2021-04-05,2021-04-05,5,3,4,"Agencia_4",44.61,"Cancelled"
"28656",10627229,2021-04-02,2021-04-05,2,3,4,"Agencia_4",22.01,"Cancelled"
"28657",10652995,2021-04-09,2021-04-09,2,1,4,"Agencia_4",56.005,"Cancelled"
"28658",10635317,2021-04-05,2021-04-05,2,2,4,"Agencia_4",32.505,"Cancelled"
"28659",10653000,2021-04-09,2021-04-09,5,1,4,"Agencia_4",48.204,"Cancelled"
"28660",10642575,2021-04-07,2021-04-07,1,2,4,"Agencia_4",34,"Cancelled"
"28661",10642594,2021-04-07,2021-04-12,1,2,4,"Agencia_4",34,"Cancelled"
"28662",10635475,2021-04-05,2021-04-11,1,3,4,"Agencia_4",12,"Cancelled"
"28663",10653759,2021-04-10,2021-06-02,3,2,4,"Agencia_4",432.6,"Confirmed"
"28664",10653760,2021-04-10,2021-06-02,3,1,4,"Agencia_4",61.4,"Confirmed"
"28665",10606772,2021-03-27,2021-04-07,1,2,4,"Agencia_4",43.01,"Cancelled"
"28666",10653758,2021-04-10,2021-06-02,3,0,4,"Agencia_4",0,"Cancelled"
"28667",10839305,2021-05-19,2021-07-07,2,2,4,"Agencia_4",78.505,"Cancelled"
"28668",10642991,2021-04-07,2021-04-10,1,1,4,"Agencia_4",45,"Cancelled"
"28669",10654519,2021-04-10,2021-04-10,1,2,4,"Agencia_4",53.01,"Cancelled"
"28670",10650408,2021-04-09,2021-04-14,2,1,4,"Agencia_4",0,"Confirmed"
"28671",10643168,2021-04-07,2021-04-10,1,2,4,"Agencia_4",39,"Cancelled"
"28672",10643172,2021-04-07,2021-04-08,1,2,4,"Agencia_4",34,"Cancelled"
"28673",10643228,2021-04-07,2021-04-08,1,1,4,"Agencia_4",46,"Cancelled"
"28674",10628438,2021-04-03,2021-04-09,2,2,4,"Agencia_4",34,"Cancelled"
"28675",10628504,2021-04-03,2021-04-03,1,2,4,"Agencia_4",37.01,"Cancelled"
"28676",10625700,2021-04-02,2021-04-02,1,2,4,"Agencia_4",31,"Cancelled"
"28677",10650718,2021-04-09,2021-06-26,1,2,4,"Agencia_4",0,"Cancelled"
"28678",10631805,2021-04-04,2021-04-10,1,2,4,"Agencia_4",37,"Cancelled"
"28679",10628982,2021-04-03,2021-04-05,2,2,4,"Agencia_4",34,"Cancelled"
"28680",10650780,2021-04-09,2021-04-09,1,2,4,"Agencia_4",43.01,"Cancelled"
"28681",10631993,2021-04-04,2021-04-05,1,2,4,"Agencia_4",25.01,"Cancelled"
"28682",10636485,2021-04-06,2021-04-17,1,2,4,"Agencia_4",0,"Cancelled"
"28683",10636546,2021-04-06,2021-04-17,1,2,4,"Agencia_4",114,"Cancelled"
"28684",10643898,2021-04-07,2021-04-10,1,2,4,"Agencia_4",37.01,"Cancelled"
"28685",10648074,2021-04-08,2021-04-11,1,2,4,"Agencia_4",34,"Cancelled"
"28686",10629187,2021-04-03,2021-04-06,3,2,4,"Agencia_4",23.4666666666667,"Cancelled"
"28687",10643959,2021-04-07,2021-04-17,1,2,4,"Agencia_4",34,"Cancelled"
"28688",10636866,2021-04-06,2021-04-06,1,2,4,"Agencia_4",63.01,"Cancelled"
"28689",10637164,2021-04-06,2021-04-06,1,2,4,"Agencia_4",49,"Confirmed"
"28690",10648289,2021-04-08,2021-04-09,6,2,4,"Agencia_4",44.8366666666667,"Confirmed"
"28691",10644254,2021-04-07,2021-04-24,1,2,4,"Agencia_4",34,"Cancelled"
"28692",10629792,2021-04-03,2021-04-03,1,2,4,"Agencia_4",37.01,"Cancelled"
"28693",10629829,2021-04-03,2021-04-09,1,3,4,"Agencia_4",34,"Cancelled"
"28694",10629913,2021-04-03,2021-04-05,1,2,4,"Agencia_4",17,"Cancelled"
"28695",10630025,2021-04-03,2021-04-03,1,2,4,"Agencia_4",37.01,"Cancelled"
"28696",10655340,2021-04-10,2021-04-17,1,2,4,"Agencia_4",34,"Cancelled"
"28697",10630029,2021-04-03,2021-04-03,1,3,4,"Agencia_4",49.01,"Cancelled"
"28698",10630042,2021-04-03,2021-04-08,1,2,4,"Agencia_4",24.51,"Cancelled"
"28699",10654725,2021-04-10,2021-04-11,1,2,4,"Agencia_4",31,"Cancelled"
"28700",10648674,2021-04-08,2021-04-24,1,2,4,"Agencia_4",34,"Cancelled"
"28701",10654018,2021-04-10,2021-04-17,1,2,4,"Agencia_4",34,"Cancelled"
"28702",10638205,2021-04-06,2021-04-06,5,1,4,"Agencia_4",49.504,"Cancelled"
"28703",10638413,2021-04-06,2021-04-06,4,2,4,"Agencia_4",43.005,"Cancelled"
"28704",10638782,2021-04-06,2021-04-17,1,2,4,"Agencia_4",34,"Cancelled"
"28705",10654823,2021-04-10,2021-04-10,1,1,4,"Agencia_4",56,"Cancelled"
"28706",10639047,2021-04-06,2021-04-07,1,2,4,"Agencia_4",43.01,"Cancelled"
"28707",10697587,2021-04-22,2021-05-01,1,2,4,"Agencia_4",34,"Cancelled"
"28708",10844864,2021-05-20,2021-05-21,1,2,4,"Agencia_4",34,"Cancelled"
"28709",10698225,2021-04-22,2021-05-15,1,2,4,"Agencia_4",34,"Cancelled"
"28710",10698256,2021-04-22,2021-04-22,2,1,4,"Agencia_4",51.505,"Cancelled"
"28711",10656465,2021-04-11,2021-04-11,1,2,4,"Agencia_4",34,"Cancelled"
"28712",10699286,2021-04-22,2021-05-28,1,2,4,"Agencia_4",34.1,"Cancelled"
"28713",10699353,2021-04-22,2021-04-27,2,1,4,"Agencia_4",45.105,"Cancelled"
"28714",10699357,2021-04-22,2021-04-27,2,1,4,"Agencia_4",45.105,"Cancelled"
"28715",10845733,2021-05-20,2021-06-08,4,2,4,"Agencia_4",50.635,"Cancelled"
"28716",10845736,2021-05-20,2021-06-08,4,2,4,"Agencia_4",50.635,"Cancelled"
"28717",10869423,2021-05-25,2021-05-28,2,2,4,"Agencia_4",50.005,"Confirmed"
"28718",10869496,2021-05-25,2021-05-28,2,2,4,"Agencia_4",50.005,"Cancelled"
"28719",10869482,2021-05-25,2021-05-28,2,2,4,"Agencia_4",50.005,"Cancelled"
"28720",10869497,2021-05-25,2021-05-28,2,2,4,"Agencia_4",50.005,"Cancelled"
"28721",10700007,2021-04-22,2021-04-23,3,1,4,"Agencia_4",50.0033333333333,"Cancelled"
"28722",10700625,2021-04-22,2021-04-30,4,2,4,"Agencia_4",0,"Cancelled"
"28723",10846297,2021-05-20,2021-05-28,2,3,4,"Agencia_4",77.01,"Cancelled"
"28724",10657124,2021-04-11,2021-05-01,1,2,4,"Agencia_4",34,"Cancelled"
"28725",10657128,2021-04-11,2021-04-16,1,2,4,"Agencia_4",34,"Cancelled"
"28726",10657132,2021-04-11,2021-05-01,1,2,4,"Agencia_4",34,"Cancelled"
"28727",10657566,2021-04-11,2021-04-11,1,2,4,"Agencia_4",31,"Cancelled"
"28728",10657582,2021-04-11,2021-04-17,1,2,4,"Agencia_4",68.61,"Cancelled"
"28729",11470792,2021-08-23,2021-08-29,8,2,4,"Agencia_4",112.81375,"Cancelled"
"28730",10846768,2021-05-20,2021-05-21,1,3,4,"Agencia_4",55.01,"Cancelled"
"28731",10846770,2021-05-20,2021-05-21,1,2,4,"Agencia_4",53.01,"Cancelled"
"28732",10657756,2021-04-11,2021-04-11,1,1,4,"Agencia_4",37,"Cancelled"
"28733",10657381,2021-04-11,2021-04-12,1,2,4,"Agencia_4",34,"Cancelled"
"28734",10847165,2021-05-20,2021-05-21,1,3,4,"Agencia_4",55.01,"Cancelled"
"28735",10847447,2021-05-20,2021-05-20,1,2,4,"Agencia_4",49.01,"Cancelled"
"28736",10659947,2021-04-12,2021-04-17,1,2,4,"Agencia_4",41.61,"Cancelled"
"28737",10660090,2021-04-12,2021-04-14,3,1,4,"Agencia_4",42.4033333333333,"Cancelled"
"28738",10802608,2021-05-13,2021-05-21,2,2,4,"Agencia_4",0,"Cancelled"
"28739",10660080,2021-04-12,2021-04-14,3,1,4,"Agencia_4",42.4033333333333,"Cancelled"
"28740",10869897,2021-05-25,2021-05-29,2,2,4,"Agencia_4",58.505,"Confirmed"
"28741",10702359,2021-04-23,2021-05-07,1,2,4,"Agencia_4",34,"Cancelled"
"28742",10661164,2021-04-12,2021-04-16,2,2,4,"Agencia_4",36.655,"Cancelled"
"28743",10661847,2021-04-12,2021-04-14,2,2,4,"Agencia_4",45,"Cancelled"
"28744",10847876,2021-05-20,2021-05-20,1,2,4,"Agencia_4",59.01,"Cancelled"
"28745",11483323,2021-08-24,2021-08-24,1,2,4,"Agencia_4",66,"Cancelled"
"28746",10835239,2021-05-18,2021-05-19,2,2,14,"Agencia_4",46.005,"Cancelled"
"28747",10848549,2021-05-21,2021-05-29,1,2,4,"Agencia_4",34,"Cancelled"
"28748",10825726,2021-05-17,2021-05-17,4,2,4,"Agencia_4",47.005,"Cancelled"
"28749",10705033,2021-04-23,2021-04-23,1,2,10,"Agencia_4",44.01,"Cancelled"
"28750",10704722,2021-04-23,2021-04-23,1,2,4,"Agencia_4",44.01,"Cancelled"
"28751",10704611,2021-04-23,2021-04-23,1,1,4,"Agencia_4",52,"Cancelled"
"28752",10825314,2021-05-17,2021-05-21,2,2,4,"Agencia_4",38.5,"Cancelled"
"28753",11475913,2021-08-23,2021-08-24,1,2,4,"Agencia_4",81,"Cancelled"
"28754",11482769,2021-08-24,2021-08-24,1,3,4,"Agencia_4",77.01,"Cancelled"
"28755",10705798,2021-04-24,2021-04-24,1,2,4,"Agencia_4",53.01,"Cancelled"
"28756",10663295,2021-04-13,2021-04-15,1,1,4,"Agencia_4",59,"Cancelled"
"28757",10663820,2021-04-13,2021-05-01,1,2,4,"Agencia_4",34,"Cancelled"
"28758",10663821,2021-04-13,2021-05-01,1,2,4,"Agencia_4",34,"Cancelled"
"28759",10663744,2021-04-13,2021-04-13,1,1,4,"Agencia_4",54,"Cancelled"
"28760",10664068,2021-04-13,2021-04-24,1,2,4,"Agencia_4",34,"Cancelled"
"28761",10706314,2021-04-24,2021-04-30,1,2,4,"Agencia_4",34,"Cancelled"
"28762",10849719,2021-05-21,2021-05-29,1,2,4,"Agencia_4",34,"Cancelled"
"28763",10665358,2021-04-13,2021-04-13,2,1,4,"Agencia_4",61.005,"Cancelled"
"28764",10665359,2021-04-13,2021-04-14,1,2,4,"Agencia_4",53.01,"Cancelled"
"28765",10707035,2021-04-24,2021-04-25,1,1,4,"Agencia_4",37,"Cancelled"
"28766",11476268,2021-08-23,2021-08-24,3,2,14,"Agencia_4",74.0033333333333,"Cancelled"
"28767",10665555,2021-04-13,2021-04-24,1,2,4,"Agencia_4",60.2,"Confirmed"
"28768",10879063,2021-05-26,2021-05-29,1,2,4,"Agencia_4",53.01,"Confirmed"
"28769",10707315,2021-04-24,2021-04-24,2,1,10,"Agencia_4",44.005,"Cancelled"
"28770",10707462,2021-04-24,2021-04-25,1,2,4,"Agencia_4",29.01,"Cancelled"
"28771",10666109,2021-04-13,2021-04-13,1,1,10,"Agencia_4",61,"Cancelled"
"28772",10666226,2021-04-13,2021-04-30,1,2,4,"Agencia_4",44.01,"Confirmed"
"28773",10666303,2021-04-13,2021-04-14,1,2,4,"Agencia_4",53.01,"Cancelled"
"28774",10871486,2021-05-25,2021-05-25,1,1,4,"Agencia_4",51,"Cancelled"
"28775",10851346,2021-05-21,2021-05-28,2,3,4,"Agencia_4",62.01,"Confirmed"
"28776",11481525,2021-08-24,2021-08-25,1,1,4,"Agencia_4",85,"Cancelled"
"28777",10871848,2021-05-25,2021-06-02,1,2,4,"Agencia_4",34,"Confirmed"
"28778",10708620,2021-04-25,2021-05-29,1,2,4,"Agencia_4",34,"Cancelled"
"28779",10708643,2021-04-25,2021-05-29,1,2,4,"Agencia_4",34,"Cancelled"
"28780",10708891,2021-04-25,2021-05-26,1,2,4,"Agencia_4",37.01,"Cancelled"
"28781",10708905,2021-04-25,2021-04-25,1,2,4,"Agencia_4",34,"Cancelled"
"28782",10709142,2021-04-25,2021-04-25,2,1,4,"Agencia_4",49.005,"Cancelled"
"28783",10851840,2021-05-21,2021-05-22,1,2,4,"Agencia_4",106.01,"Cancelled"
"28784",10709609,2021-04-25,2021-04-25,1,3,4,"Agencia_4",41.01,"Cancelled"
"28785",10709592,2021-04-25,2021-04-25,1,1,4,"Agencia_4",32,"Cancelled"
"28786",10709739,2021-04-25,2021-04-25,1,2,10,"Agencia_4",29.01,"Cancelled"
"28787",10709866,2021-04-17,2021-07-02,2,2,4,"Agencia_4",71.005,"Cancelled"
"28788",10710106,2021-04-25,2021-04-25,1,2,10,"Agencia_4",29.01,"Cancelled"
"28789",10710140,2021-04-25,2021-05-18,1,2,4,"Agencia_4",43.01,"Cancelled"
"28790",10710141,2021-04-25,2021-05-18,1,1,4,"Agencia_4",51,"Cancelled"
"28791",10667583,2021-04-14,2021-04-15,1,2,4,"Agencia_4",43.01,"Cancelled"
"28792",10710682,2021-04-25,2021-04-25,1,2,10,"Agencia_4",29.01,"Cancelled"
"28793",10852444,2021-05-21,2021-05-21,1,2,10,"Agencia_4",69,"Cancelled"
"28794",10667786,2021-04-14,2021-04-17,1,2,4,"Agencia_4",34,"Cancelled"
"28795",10853389,2021-05-21,2021-06-25,2,2,4,"Agencia_4",83.505,"Confirmed"
"28796",10853392,2021-05-21,2021-06-25,2,2,4,"Agencia_4",83.505,"Confirmed"
"28797",10853394,2021-05-21,2021-06-25,2,2,4,"Agencia_4",83.505,"Confirmed"
"28798",10853400,2021-05-21,2021-06-15,5,2,4,"Agencia_4",48.518,"Confirmed"
"28799",10853402,2021-05-21,2021-06-15,5,2,4,"Agencia_4",48.518,"Confirmed"
"28800",10668654,2021-04-08,2021-04-30,1,2,4,"Agencia_4",34,"Cancelled"
"28801",10669145,2021-04-12,2021-04-14,1,1,4,"Agencia_4",0,"Confirmed"
"28802",10711354,2021-04-26,2021-04-26,1,2,10,"Agencia_4",43.01,"Cancelled"
"28803",11468608,2021-08-22,2021-08-23,1,2,4,"Agencia_4",81,"Cancelled"
"28804",11470978,2021-08-23,2021-08-23,1,2,4,"Agencia_4",32,"Cancelled"
"28805",10881046,2021-05-26,2021-05-26,1,2,4,"Agencia_4",43.01,"Cancelled"
"28806",10712223,2021-04-26,2021-04-26,1,1,4,"Agencia_4",54,"Cancelled"
"28807",10712348,2021-04-26,2021-04-26,3,1,4,"Agencia_4",51.0033333333333,"Cancelled"
"28808",10712351,2021-04-26,2021-04-26,3,1,4,"Agencia_4",51.0033333333333,"Cancelled"
"28809",10670344,2021-04-14,2021-04-17,1,2,4,"Agencia_4",34,"Cancelled"
"28810",10712394,2021-04-26,2021-05-26,3,1,4,"Agencia_4",51.0033333333333,"Confirmed"
"28811",10872990,2021-05-25,2021-06-10,1,2,4,"Agencia_4",89.1,"Cancelled"
"28812",10873051,2021-05-25,2021-05-28,2,3,4,"Agencia_4",60.51,"Confirmed"
"28813",10670598,2021-04-14,2021-04-14,2,1,10,"Agencia_4",51.005,"Cancelled"
"28814",10712980,2021-03-17,2021-04-27,1,2,4,"Agencia_4",34,"Cancelled"
"28815",10712961,2021-03-17,2021-04-27,1,2,4,"Agencia_4",34,"Cancelled"
"28816",10873157,2021-05-25,2021-06-05,3,2,4,"Agencia_4",29.0066666666667,"Cancelled"
"28817",10671103,2021-04-14,2021-04-16,1,2,4,"Agencia_4",37.01,"Cancelled"
"28818",10671165,2021-04-14,2021-04-16,1,2,4,"Agencia_4",37.01,"Cancelled"
"28819",10713809,2021-04-26,2021-04-26,1,2,4,"Agencia_4",34,"Cancelled"
"28820",11480528,2021-08-24,2021-08-24,3,2,4,"Agencia_4",74.3333333333333,"Cancelled"
"28821",10714165,2021-04-26,2021-04-26,1,2,4,"Agencia_4",38.71,"Cancelled"
"28822",10873389,2021-05-25,2021-05-25,1,2,10,"Agencia_4",43.01,"Cancelled"
"28823",10714342,2021-04-26,2021-04-26,1,1,4,"Agencia_4",51,"Cancelled"
"28824",10854012,2021-05-20,2021-07-02,1,2,4,"Agencia_4",71,"Cancelled"
"28825",10841768,2021-05-20,2021-07-01,2,2,4,"Agencia_4",71.005,"Cancelled"
"28826",10854191,2021-05-22,2021-05-22,1,3,4,"Agencia_4",75.01,"Confirmed"
"28827",10715050,2021-04-26,2021-04-26,1,2,4,"Agencia_4",43.01,"Cancelled"
"28828",10854257,2021-05-22,2021-06-04,2,2,4,"Agencia_4",47.9,"Cancelled"
"28829",10715277,2021-04-26,2021-04-26,1,1,10,"Agencia_4",51,"Cancelled"
"28830",10854411,2021-05-22,2021-05-29,1,2,4,"Agencia_4",34,"Cancelled"
"28831",10854380,2021-05-22,2021-05-29,1,2,4,"Agencia_4",34,"Cancelled"
"28832",10854392,2021-05-22,2021-05-29,1,2,4,"Agencia_4",34,"Cancelled"
"28833",10854389,2021-05-22,2021-05-29,1,2,4,"Agencia_4",34,"Cancelled"
"28834",10854408,2021-05-22,2021-05-29,1,2,4,"Agencia_4",34,"Cancelled"
"28835",10854429,2021-05-22,2021-05-22,1,2,4,"Agencia_4",73.01,"Cancelled"
"28836",10820431,2021-05-16,2021-05-22,1,2,4,"Agencia_4",37.01,"Cancelled"
"28837",10855012,2021-05-22,2021-05-22,2,2,4,"Agencia_4",71,"Cancelled"
"28838",10855127,2021-05-22,2021-05-22,1,2,10,"Agencia_4",73.01,"Cancelled"
"28839",10612184,2021-03-29,2021-04-14,1,2,4,"Agencia_4",34,"Cancelled"
"28840",10671891,2021-04-08,2021-04-30,1,2,4,"Agencia_4",34,"Cancelled"
"28841",10672020,2021-04-15,2021-04-17,1,2,4,"Agencia_4",34,"Cancelled"
"28842",10855711,2021-05-22,2021-05-22,2,2,4,"Agencia_4",62.505,"Cancelled"
"28843",10855869,2021-05-20,2021-07-02,2,2,4,"Agencia_4",136.505,"Cancelled"
"28844",10856044,2021-05-22,2021-05-27,2,2,4,"Agencia_4",40.005,"Cancelled"
"28845",10856254,2021-05-22,2021-05-30,1,2,4,"Agencia_4",31.71,"Cancelled"
"28846",10883114,2021-05-27,2021-05-29,1,2,4,"Agencia_4",73.01,"Confirmed"
"28847",10856433,2021-05-22,2021-05-22,2,2,4,"Agencia_4",62.505,"Cancelled"
"28848",11477694,2021-08-24,2021-09-03,2,3,4,"Agencia_4",32.005,"Confirmed"
"28849",11477696,2021-08-24,2021-09-03,2,3,4,"Agencia_4",32.005,"Confirmed"
"28850",10856641,2021-05-22,2021-05-24,3,2,4,"Agencia_4",43.0066666666667,"Cancelled"
"28851",10856876,2021-05-22,2021-08-11,10,2,4,"Agencia_4",76.116,"Cancelled"
"28852",10856948,2021-05-22,2021-05-22,1,2,4,"Agencia_4",83.01,"Cancelled"
"28853",10674154,2021-04-15,2021-04-15,1,3,10,"Agencia_4",55.01,"Cancelled"
"28854",10874936,2021-05-25,2021-05-25,1,1,4,"Agencia_4",51,"Cancelled"
"28855",11466355,2021-08-22,2021-08-24,1,2,4,"Agencia_4",87,"Cancelled"
"28856",10885050,2021-05-27,2021-05-27,3,1,4,"Agencia_4",57.6633333333333,"Confirmed"
"28857",10674788,2021-04-15,2021-04-18,1,2,4,"Agencia_4",34,"Cancelled"
"28858",10883310,2021-05-25,2021-05-27,1,2,4,"Agencia_4",34,"Cancelled"
"28859",10886439,2021-05-27,2021-05-27,1,2,4,"Agencia_4",43.01,"Cancelled"
"28860",10857995,2021-05-23,2021-06-11,2,2,4,"Agencia_4",31.995,"Cancelled"
"28861",10858285,2021-05-23,2021-05-23,2,2,4,"Agencia_4",38.005,"Cancelled"
"28862",10883475,2021-05-27,2021-05-29,2,2,4,"Agencia_4",55.005,"Cancelled"
"28863",10883471,2021-05-27,2021-05-29,2,2,4,"Agencia_4",55.005,"Cancelled"
"28864",10883477,2021-05-27,2021-05-29,2,2,4,"Agencia_4",55.005,"Cancelled"
"28865",10883480,2021-05-27,2021-05-29,2,2,4,"Agencia_4",55.005,"Cancelled"
"28866",10883478,2021-05-27,2021-05-29,2,2,4,"Agencia_4",55.005,"Cancelled"
"28867",10858817,2021-05-23,2021-05-30,1,2,4,"Agencia_4",37.01,"Cancelled"
"28868",10883540,2021-05-27,2021-05-27,1,1,4,"Agencia_4",54,"Cancelled"
"28869",10883575,2021-05-27,2021-06-05,1,2,4,"Agencia_4",34,"Cancelled"
"28870",10879142,2021-05-26,2021-05-27,3,2,4,"Agencia_4",44.3366666666667,"Cancelled"
"28871",10859527,2021-05-23,2021-05-23,1,2,4,"Agencia_4",33.01,"Cancelled"
"28872",10859528,2021-05-23,2021-05-23,1,2,4,"Agencia_4",33.01,"Cancelled"
"28873",10885314,2021-05-27,2021-07-03,2,2,4,"Agencia_4",69.305,"Cancelled"
